Counter,Demand_el [MWh],Demand_th [MWh],Sol_irradiation [Wh/sqm],Wind_power [kW/unit]
6748,1.275580547,7.067346939,0,25.14111085
6749,1.599237208,7.255102041,0,49.58984097
6750,2.348859713,8.569387755,0,65.88899438
6751,2.903976062,8.006122449,2.66337719,95.4573799
6752,3.100746473,10.72857143,10.65350876,161.2258937
6753,3.117805331,8.569387755,34.62390347,148.0721909
6754,3.231941403,9.508163265,42.61403504,161.2258937
6755,3.305936399,10.25918367,61.25767538,121.7647854
6756,3.214750647,9.132653061,66.58442976,121.7647854
6757,3.085292379,9.883673469,82.5646929,148.0721909
6758,2.919210325,12.23061224,87.89144728,108.6110827
6759,2.784410173,12.23061224,63.92105257,82.30367714
6760,2.671527136,11.38571429,34.62390347,121.7647854
6761,2.666119302,8.851020408,18.76054367,121.7647854
6762,2.78353085,9.695918367,2.66337719,121.7647854
6763,2.955240568,9.789795918,0,148.0721909
6764,2.619449256,10.63469388,0,174.6065291
6765,2.241362527,10.25918367,0,237.6585173
6766,1.960836639,10.16530612,0,216.6411879
6767,1.592620306,9.602040816,0,108.6110827
6768,1.275712446,8.851020408,0,65.88899438
6769,1.083668393,8.475510204,0,95.4573799
6770,0.968169371,8.475510204,0,65.88899438
6771,0.970015948,8.663265306,0,82.30367714
6772,1.005408683,9.03877551,0,74.03857109
6773,1.0435493,9.414285714,0,95.4573799
6774,1.207806759,9.508163265,0,21.90901318
6775,1.441684584,10.44693878,7.990131571,65.88899438
6776,1.731179562,10.63469388,45.27741224,74.03857109
6777,2.000450121,11.10408163,118.003097,237.6585173
6778,2.132986018,11.57346939,219.2584273,237.6585173
6779,2.22553472,11.66734694,536.0425904,382.380178
6780,2.17266545,11.85510204,854.851822,733.7715276
6781,2.003373869,9.883673469,818.1621812,613.679005
6782,1.853053673,10.16530612,722.0289678,613.679005
6783,1.77312325,9.508163265,582.2645092,733.7715276
6784,1.741071941,9.695918367,372.2431027,915.2809597
6785,1.845733312,9.97755102,149.1919126,813.8332093
6786,2.000779867,11.19795918,5.391342936,382.380178
6787,2.173434857,11.85510204,0,279.6931761
6788,1.902493585,12.60612245,0,300.7105055
6789,1.672067101,12.41836735,0,258.6758467
6790,1.525637908,11.38571429,0,237.6585173
6791,1.24482624,10.82244898,0,412.5479093
6792,0.920663968,10.16530612,0,382.380178
6793,0.724355201,10.16530612,0,279.6931761
6794,0.626706428,9.226530612,0,174.6065291
6795,0.613516589,9.414285714,0,195.6238585
6796,0.662297009,9.602040816,0,216.6411879
6797,0.664803079,10.91632653,0,412.5479093
6798,0.665154808,11.01020408,0,733.7715276
6799,0.818069006,11.19795918,8.054720127,613.679005
6800,1.118203787,11.38571429,211.6916638,503.0511033
6801,1.386309244,12.04285714,465.2031471,573.6481642
6802,1.526627146,13.16938776,691.4112429,966.1629761
6803,1.746677623,12.60612245,847.6550538,1335.158634
6804,1.762637328,11.57346939,914.1409569,1630.304011
6805,1.587124539,10.63469388,881.4065644,1598.580318
6806,1.423592522,9.789795918,774.0852012,1335.158634
6807,1.354455783,10.25918367,621.820373,1118.809025
6808,1.347091457,10.25918367,402.2339887,1169.691042
6809,1.529836673,10.35306122,168.0087036,1118.809025
6810,1.776090963,10.63469388,5.391342936,258.6758467
6811,2.047911558,12.23061224,0,21.90901318
6812,1.878224282,12.8877551,0,12.4726612
6813,1.700667068,12.8877551,0,108.6110827
6814,1.629793668,11.85510204,0,161.2258937
6815,1.327636444,10.16530612,0,95.4573799
6816,1.099078521,9.789795918,0,41.44026426
6817,0.950560936,9.226530612,0,82.30367714
6818,0.882699216,9.320408163,0,57.73941767
6819,0.941525897,9.508163265,0,82.30367714
6820,1.067312993,9.695918367,0,82.30367714
6821,1.451532997,10.07142857,0,148.0721909
6822,2.281371704,11.85510204,0,108.6110827
6823,2.870100159,13.0755102,5.391342936,121.7647854
6824,3.070124064,13.63877551,200.4623138,82.30367714
6825,3.12231186,13.45102041,451.9118014,300.7105055
6826,3.163925801,13.54489796,677.07644,352.2124467
6827,3.265223763,13.54489796,818.5138853,533.6173233
6828,3.262278032,11.85510204,879.3136131,813.8332093
6829,3.195185719,11.85510204,853.4432026,966.1629761
6830,3.039457689,11.57346939,739.289608,693.7406867
6831,2.931608774,11.66734694,392.5202935,573.6481642
6832,2.778166983,11.47959184,148.7123308,442.7156407
6833,2.785091648,11.29183673,53.91920306,300.7105055
6834,2.936730828,11.94897959,5.326754381,134.9184882
6835,3.18285322,14.20204082,0,74.03857109
6836,2.850271435,14.20204082,0,108.6110827
6837,2.504807574,13.73265306,0,82.30367714
6838,2.209069405,13.16938776,0,82.30367714
6839,1.80748278,11.29183673,0,108.6110827
6840,1.511173051,10.25918367,0,121.7647854
6841,1.343574166,9.789795918,0,108.6110827
6842,1.267336898,9.789795918,0,216.6411879
6843,1.310225857,10.44693878,0,258.6758467
6844,1.433331019,11.19795918,0,322.0447154
6845,1.740016754,11.76122449,0,322.0447154
6846,2.474602843,13.16938776,0,412.5479093
6847,3.031741633,13.92040816,0,613.679005
6848,3.212882086,14.85918367,13.31688595,813.8332093
6849,3.236975525,14.29591837,39.95065785,279.6931761
6850,3.347132662,13.92040816,47.94078943,352.2124467
6851,3.458235071,14.01428571,55.930921,412.5479093
6852,3.402508002,14.01428571,55.930921,352.2124467
6853,3.31211364,13.45102041,66.58442976,472.883372
6854,3.18966797,13.73265306,50.60416662,237.6585173
6855,3.104967222,14.29591837,55.930921,412.5479093
6856,2.982763365,13.63877551,34.62390347,148.0721909
6857,2.9921941,13.45102041,7.990131571,161.2258937
6858,3.165706429,14.10816327,0,57.73941767
6859,3.277160567,14.38979592,0,65.88899438
6860,2.92455221,14.38979592,0,18.76356252
6861,2.571328327,14.38979592,0,12.4726612
6862,2.251870432,13.92040816,0,2.576026168
6863,1.860945593,12.60612245,0,1.718175988
6864,1.585893488,10.82244898,0,2.576026168
6865,1.393607621,9.226530612,0,6.181759882
6866,1.325064426,9.602040816,0,33.29068755
6867,1.353026884,10.54081633,0,49.58984097
6868,1.49050897,11.29183673,0,33.29068755
6869,1.78998426,11.94897959,0,82.30367714
6870,2.503884285,13.92040816,0,148.0721909
6871,3.109847462,14.57755102,0,195.6238585
6872,3.335547587,15.51632653,19.58262104,216.6411879
6873,3.368654082,15.42244898,17.19537433,82.30367714
6874,3.46733606,15.04693878,26.6337719,279.6931761
6875,3.550322129,14.29591837,42.61403504,472.883372
6876,3.532559812,14.29591837,71.91118414,95.4573799
6877,3.42853595,14.01428571,39.95065785,108.6110827
6878,3.349506833,14.76530612,31.96052628,65.88899438
6879,3.292526729,14.57755102,18.64364033,15.61811186
6880,3.139612532,14.38979592,18.64364033,41.44026426
6881,3.117563518,14.57755102,7.990131571,12.4726612
6882,3.259837912,14.95306122,0,1.289250898
6883,3.286173624,15.04693878,0,1.289250898
6884,2.946535275,15.61020408,0,0.860325809
6885,2.585771201,14.57755102,0,2.576026168
6886,2.27057802,13.82653061,0,2.147101078
6887,1.861780949,12.60612245,0,2.576026168
6888,1.548214515,10.82244898,0,1.289250898
6889,1.367997351,10.63469388,0,0.431400719
6890,1.290177302,10.16530612,0,0.860325809
6891,1.310379739,11.01020408,0,108.6110827
6892,1.435331478,11.85510204,0,95.4573799
6893,1.752810898,12.79387755,0,121.7647854
6894,2.479087388,12.8877551,0,195.6238585
6895,3.0644964,14.38979592,0,442.7156407
6896,3.296791444,14.76530612,5.326754381,300.7105055
6897,3.361443637,15.04693878,14.64850127,216.6411879
6898,3.481998764,12.7,16.58555469,258.6758467
6899,3.573118567,13.0755102,31.96052628,352.2124467
6900,3.53519778,13.26326531,31.96052628,237.6585173
6901,3.46698433,13.16938776,66.58442976,279.6931761
6902,3.364631181,13.26326531,71.91118414,613.679005
6903,3.285008521,12.5122449,31.96052628,442.7156407
6904,3.121102791,12.7,13.31688595,195.6238585
6905,3.166168074,12.8877551,7.990131571,161.2258937
6906,3.296307816,12.7,0,174.6065291
6907,3.322621545,13.92040816,0,108.6110827
6908,2.990457438,15.04693878,0,121.7647854
6909,2.632858925,14.10816327,0,65.88899438
6910,2.292868847,12.98163265,0,57.73941767
6911,1.887369237,11.85510204,0,41.44026426
6912,1.572307954,10.07142857,0,12.4726612
6913,1.367579673,10.07142857,0,9.327210541
6914,1.269601154,10.07142857,0,15.61811186
6915,1.302114106,9.414285714,0,9.327210541
6916,1.442278126,10.54081633,0,9.327210541
6917,1.770705112,10.54081633,0,2.576026168
6918,2.455807322,12.60612245,0,2.576026168
6919,3.048866441,18.42653061,0,18.76356252
6920,3.281469248,14.85918367,7.990131571,12.4726612
6921,3.348649493,14.57755102,31.96052628,21.90901318
6922,3.466588635,13.35714286,45.27741224,49.58984097
6923,3.504839168,12.98163265,34.62390347,74.03857109
6924,2.9513056,13.16938776,29.29714909,18.76356252
6925,3.256188723,13.26326531,39.95065785,49.58984097
6926,3.108506495,13.54489796,79.83346646,33.29068755
6927,3.008703382,13.54489796,66.58442976,41.44026426
6928,2.915363289,13.73265306,56.22284726,57.73941767
6929,2.965198897,12.98163265,15.98026314,57.73941767
6930,3.120333384,13.63877551,0,25.14111085
6931,3.120641147,13.16938776,0,18.76356252
6932,2.73798194,14.01428571,0,6.181759882
6933,2.378053223,13.92040816,0,2.147101078
6934,2.09928598,12.3244898,0,6.181759882
6935,1.717044452,12.13673469,0,6.181759882
6936,1.404445272,11.01020408,0,1.718175988
6937,1.193561733,10.44693878,0,2.147101078
6938,1.06012453,10.16530612,0,2.576026168
6939,1.033085361,9.508163265,0,0.002475629
6940,1.058453818,9.508163265,0,0.431400719
6941,1.09483579,10.63469388,0,0.860325809
6942,1.218028884,11.29183673,0,1.718175988
6943,1.523373652,12.04285714,0,2.576026168
6944,1.839578054,12.60612245,13.31688595,0.002475629
6945,2.117553907,13.16938776,23.97039471,0
6946,2.307245771,13.63877551,53.26754381,0.860325809
6947,2.393331453,13.54489796,125.1787279,18.76356252
6948,2.332020685,13.54489796,114.5252192,33.29068755
6949,2.144615059,12.04285714,181.1096489,57.73941767
6950,1.989590487,11.47959184,226.2449266,21.90901318
6951,1.936369488,11.57346939,368.5792229,33.29068755
6952,1.90124055,12.23061224,79.90131571,21.90901318
6953,2.023092678,12.79387755,26.6337719,1.289250898
6954,2.268093933,12.7,2.66337719,1.289250898
6955,2.259476572,12.8877551,0,0
6956,1.922190411,12.79387755,0,0
6957,1.672770559,12.7,0,0
6958,1.556656012,12.13673469,0,0.431400719
6959,1.301014953,11.66734694,0,0
6960,1.012575162,10.72857143,0,0.431400719
6961,0.793821685,10.16530612,0,1.289250898
6962,0.679267935,9.789795918,0,15.61811186
6963,0.655372344,9.226530612,0,25.14111085
6964,0.698920795,9.226530612,0,33.29068755
6965,0.696964302,9.602040816,0,25.14111085
6966,0.69522764,9.602040816,0,9.327210541
6967,0.860848049,11.01020408,0,21.90901318
6968,1.134822984,11.85510204,21.30701752,33.29068755
6969,1.449136843,11.85510204,66.58442976,33.29068755
6970,1.691214351,12.5122449,119.8519736,18.76356252
6971,1.93157718,12.8877551,197.5032174,33.29068755
6972,1.88273081,12.8877551,353.8038225,41.44026426
6973,1.677321054,12.98163265,416.5265486,41.44026426
6974,1.551072313,13.0755102,415.914711,74.03857109
6975,1.521571041,12.98163265,186.8041067,25.14111085
6976,1.529990554,12.79387755,104.8305886,25.14111085
6977,1.689807434,12.7,34.12424539,21.90901318
6978,2.013661943,12.60612245,0,9.327210541
6979,2.082974546,12.8877551,0,9.327210541
6980,1.851954519,12.98163265,0,1.718175988
6981,1.672286932,12.60612245,0,0.860325809
6982,1.625704818,12.13673469,0,1.289250898
6983,1.351576002,10.91632653,0,3.036309224
6984,1.08687792,10.16530612,0,2.576026168
6985,0.919301018,9.695918367,0,2.147101078
6986,0.862628678,9.320408163,0,3.036309224
6987,0.923741597,9.320408163,0,6.181759882
6988,1.088878379,9.602040816,0,3.036309224
6989,1.463975411,10.44693878,0,12.4726612
6990,2.285042876,11.94897959,0,15.61811186
6991,2.94693097,13.0755102,0,15.61811186
6992,3.186920087,13.35714286,5.326754381,25.14111085
6993,3.219411056,13.73265306,13.31688595,57.73941767
6994,3.319148221,13.54489796,22.19191903,108.6110827
6995,3.410070176,13.35714286,31.96052628,95.4573799
6996,3.331128991,11.76122449,37.28728066,74.03857109
6997,3.257133995,11.94897959,69.24780695,49.58984097
6998,3.17001511,12.5122449,186.672486,74.03857109
6999,3.061572652,12.5122449,114.7099695,108.6110827
7000,2.905712724,12.23061224,29.29714909,82.30367714
7001,2.925211702,12.98163265,26.6337719,18.76356252
7002,3.111232395,11.76122449,0,1.718175988
7003,3.182589423,12.41836735,0,0.431400719
7004,2.837015647,13.54489796,0,0
7005,2.513095189,13.35714286,0,0.860325809
7006,2.233294742,12.79387755,0,0
7007,1.808318136,11.76122449,0,2.576026168
7008,1.459073188,10.82244898,0,9.327210541
7009,1.260258351,9.883673469,0,9.327210541
7010,1.190659968,9.789795918,0,9.327210541
7011,1.243727086,9.414285714,0,15.61811186
7012,1.382901869,9.97755102,0,33.29068755
7013,1.701194662,10.54081633,0,21.90901318
7014,2.416809366,11.19795918,0,15.61811186
7015,3.02031044,12.60612245,0,21.90901318
7016,3.204308691,13.16938776,16.90072356,21.90901318
7017,3.237041474,13.82653061,29.29714909,82.30367714
7018,3.347682239,14.76530612,58.59429819,148.0721909
7019,3.416972858,13.35714286,58.59429819,82.30367714
7020,3.360256552,12.79387755,98.54495604,216.6411879
7021,3.300000971,12.7,232.0237296,134.9184882
7022,3.18364461,12.41836735,154.6061388,195.6238585
7023,3.078719443,11.47959184,39.95065785,148.0721909
7024,2.979487889,10.72857143,23.97039471,49.58984097
7025,2.950975854,11.85510204,13.31688595,49.58984097
7026,3.165046937,12.60612245,0,9.327210541
7027,3.210595847,13.54489796,0,33.29068755
7028,2.867879869,13.16938776,0,49.58984097
7029,2.544245192,13.54489796,0,49.58984097
7030,2.232261538,12.7,0,57.73941767
7031,1.831905964,12.13673469,0,21.90901318
7032,1.49846684,11.47959184,0,49.58984097
7033,1.305961143,10.44693878,0,74.03857109
7034,1.233966606,9.508163265,0,74.03857109
7035,1.27696548,9.602040816,0,33.29068755
7036,1.438387124,10.35306122,0,49.58984097
7037,1.727728221,10.54081633,0,121.7647854
7038,2.45543361,10.91632653,0,65.88899438
7039,3.032247244,12.04285714,0,65.88899438
7040,3.210024288,13.63877551,15.98026314,82.30367714
7041,3.233480218,15.23469388,42.61403504,74.03857109
7042,3.319258136,14.20204082,274.6505932,74.03857109
7043,3.395583336,12.8877551,307.324267,195.6238585
7044,3.289031422,12.7,253.6883872,134.9184882
7045,3.2322052,12.3244898,402.4210334,237.6585173
7046,3.128291253,12.23061224,307.8431201,195.6238585
7047,3.073355575,11.94897959,225.665416,134.9184882
7048,2.942468408,11.66734694,74.57456133,74.03857109
7049,2.956933264,12.04285714,26.6337719,25.14111085
7050,3.209188931,12.13673469,0,12.4726612
7051,3.293340103,13.45102041,0,18.76356252
7052,2.968298509,13.45102041,0,33.29068755
7053,2.611865098,12.41836735,0,21.90901318
7054,2.308696654,12.5122449,0,21.90901318
7055,1.888402441,11.29183673,0,21.90901318
7056,1.588509473,10.25918367,0,33.29068755
7057,1.390969654,9.695918367,0,57.73941767
7058,1.311346993,9.508163265,0,108.6110827
7059,1.378856985,8.475510204,0,258.6758467
7060,1.508579049,9.508163265,0,300.7105055
7061,1.857648133,9.97755102,0,322.0447154
7062,2.618767781,10.63469388,0,382.380178
7063,3.202791859,11.85510204,0,533.6173233
7064,3.353595683,12.7,10.65350876,442.7156407
7065,3.316070592,12.60612245,55.930921,279.6931761
7066,3.362125112,12.8877551,71.91118414,412.5479093
7067,3.459488105,12.7,168.4296344,533.6173233
7068,3.440648619,12.3244898,199.7532893,653.7098459
7069,3.359289297,12.3244898,154.475877,733.7715276
7070,3.246560141,12.23061224,95.88157885,472.883372
7071,3.159243408,12.3244898,71.91118414,412.5479093
7072,3.042513335,10.35306122,26.6337719,216.6411879
7073,3.092788604,10.35306122,5.326754381,216.6411879
7074,3.274192853,11.47959184,0,279.6931761
7075,3.340032132,12.13673469,0,322.0447154
7076,3.017716438,12.5122449,0,216.6411879
7077,2.67034005,12.5122449,0,382.380178
7078,2.348200221,11.38571429,0,161.2258937
7079,1.940458338,10.91632653,0,258.6758467
7080,1.585299945,10.07142857,0,161.2258937
7081,1.388243754,9.508163265,0,216.6411879
7082,1.310093959,9.320408163,0,134.9184882
7083,1.364589976,9.320408163,0,174.6065291
7084,1.484155865,9.883673469,0,161.2258937
7085,1.79220455,9.97755102,0,148.0721909
7086,2.511556374,10.35306122,0,161.2258937
7087,3.102021491,11.76122449,0,195.6238585
7088,3.25458396,12.98163265,81.14524094,161.2258937
7089,3.23844839,11.10408163,310.1154886,382.380178
7090,2.682013058,11.47959184,528.5767461,472.883372
7091,2.638838319,11.38571429,669.5528586,412.5479093
7092,2.756205901,10.54081633,599.946642,503.0511033
7093,2.867154428,10.07142857,331.9804084,733.7715276
7094,3.075509915,9.789795918,269.0658152,352.2124467
7095,2.919825851,9.320408163,256.5712505,442.7156407
7096,2.77456176,9.508163265,102.7442563,161.2258937
7097,2.74780837,9.602040816,28.34669862,108.6110827
7098,3.022442797,9.789795918,0,18.76356252
7099,3.066255045,11.38571429,0,12.4726612
7100,2.69249898,12.04285714,0,25.14111085
7101,2.357850786,11.29183673,0,1.718175988
7102,2.081457714,10.44693878,0,0.431400719
7103,1.720253979,10.25918367,0,9.327210541
7104,1.439068599,9.695918367,0,65.88899438
7105,1.205982164,9.414285714,0,148.0721909
7106,1.078238576,9.03877551,0,300.7105055
7107,1.098990589,9.414285714,0,148.0721909
7108,1.116489108,9.132653061,0,148.0721909
7109,1.124974571,9.03877551,0,41.44026426
7110,1.267666644,9.508163265,0,161.2258937
7111,1.585607708,10.25918367,0,195.6238585
7112,1.907483741,10.91632653,95.38946913,134.9184882
7113,2.158332492,11.85510204,202.8555639,121.7647854
7114,2.297771071,12.04285714,352.4872107,41.44026426
7115,2.377415714,12.23061224,525.2985453,41.44026426
7116,2.325711546,11.76122449,338.3309948,21.90901318
7117,2.114828007,11.38571429,403.3184858,6.181759882
7118,1.945602375,10.72857143,507.1471583,33.29068755
7119,1.886665778,9.97755102,204.0969021,41.44026426
7120,1.8562632,11.57346939,73.08456255,9.327210541
7121,1.957319348,11.29183673,13.31688595,6.181759882
7122,2.264818457,11.76122449,0,3.036309224
7123,2.288758014,11.94897959,0,41.44026426
7124,1.99642722,12.13673469,0,41.44026426
7125,1.74966732,11.94897959,0,82.30367714
7126,1.623770308,10.82244898,0,108.6110827
7127,1.327108851,10.16530612,0,65.88899438
7128,1.016422198,9.883673469,0,74.03857109
7129,0.831258844,9.602040816,0,121.7647854
7130,0.72248664,8.663265306,0,95.4573799
7131,0.70533985,8.475510204,0,95.4573799
7132,0.670496693,8.569387755,0,121.7647854
7133,0.672738965,8.569387755,0,174.6065291
7134,0.673508372,9.602040816,0,134.9184882
7135,0.796261805,9.883673469,0,195.6238585
7136,1.035767295,10.44693878,5.326754381,121.7647854
7137,1.378878968,11.57346939,31.96052628,95.4573799
7138,1.631640245,12.04285714,37.28728066,121.7647854
7139,1.806009914,11.66734694,55.930921,121.7647854
7140,2.001307461,9.97755102,58.59429819,95.4573799
7141,1.90919842,9.695918367,103.8717104,41.44026426
7142,1.718869046,9.508163265,85.64006838,21.90901318
7143,1.574022633,9.414285714,84.40463662,49.58984097
7144,1.52328572,9.789795918,87.77834701,49.58984097
7145,1.567713493,10.16530612,23.97039471,9.327210541
7146,1.951098141,11.10408163,0,3.036309224
7147,2.135777867,12.13673469,0,6.181759882
7148,1.98473223,12.98163265,0,6.181759882
7149,1.762483446,12.79387755,0,0.431400719
7150,1.603172177,12.7,0,0.431400719
7151,1.563075067,12.23061224,0,0.431400719
7152,1.267512762,11.01020408,0,0
7153,1.035239701,9.695918367,0,0.002475629
7154,0.901890431,9.883673469,0,9.327210541
7155,0.866981324,11.10408163,0,2.576026168
7156,0.528134366,11.94897959,0,3.036309224
7157,1.14605633,12.7,0,1.289250898
7158,1.560283218,14.48367347,0,2.147101078
7159,2.409357107,7.724489796,0,6.181759882
7160,2.906614029,15.23469388,60.09666716,6.181759882
7161,3.116156602,16.64285714,282.1769813,6.181759882
7162,3.164387445,15.04693878,372.4278298,33.29068755
7163,3.234425489,14.01428571,586.5975482,503.0511033
7164,3.291339644,12.23061224,603.1235366,813.8332093
7165,3.22295033,11.47959184,634.5066082,733.7715276
7166,3.127565812,11.01020408,568.0715315,733.7715276
7167,3.018573778,10.44693878,439.5068581,322.0447154
7168,2.961000131,10.82244898,218.5614766,533.6173233
7169,2.887862475,11.01020408,51.5715823,237.6585173
7170,3.244779513,12.7,0,49.58984097
7171,3.416972858,14.76530612,0,12.4726612
7172,3.276984703,14.29591837,0,65.88899438
7173,2.896413887,13.35714286,0,41.44026426
7174,2.546575396,12.7,0,95.4573799
7175,2.272776326,12.13673469,0,134.9184882
7176,1.856153285,10.54081633,0,412.5479093
7177,1.56388844,10.16530612,0,49.58984097
7178,1.42429598,12.5122449,0,18.76356252
7179,1.327570495,10.07142857,0,41.44026426
7180,1.404203458,9.132653061,0,18.76356252
7181,1.557777148,12.98163265,0,3.036309224
7182,1.907197961,13.16938776,0,9.327210541
7183,2.598081717,14.20204082,0,2.147101078
7184,3.081379393,14.76530612,44.74110281,1.289250898
7185,3.236272067,15.70408163,85.60975601,33.29068755
7186,3.254781807,13.92040816,114.5252192,161.2258937
7187,3.323720698,10.72857143,146.4857455,49.58984097
7188,3.404134749,9.695918367,324.637197,65.88899438
7189,3.319368051,10.82244898,674.8035929,41.44026426
7190,3.254496028,11.57346939,575.0308804,15.61811186
7191,3.159023578,12.60612245,429.0627343,25.14111085
7192,3.075334051,12.23061224,218.5511333,49.58984097
7193,3.019760863,12.41836735,36.77099422,12.4726612
7194,3.371973525,13.26326531,0,2.576026168
7195,3.492704516,14.38979592,0,1.718175988
7196,3.33312945,14.20204082,0,1.289250898
7197,2.958735876,13.73265306,0,3.036309224
7198,2.632265382,13.0755102,0,12.4726612
7199,2.316786422,11.66734694,0,33.29068755
7200,1.859582643,11.66734694,0,6.181759882
7201,1.563756542,11.85510204,0,0.431400719
7202,1.381560902,10.54081633,0,0.860325809
7203,1.308159449,9.508163265,0,0
7204,1.380088037,10.35306122,0,0.860325809
7205,1.557777148,11.38571429,0,0
7206,1.879829045,12.7,0,12.4726612
7207,2.599422684,13.45102041,0,33.29068755
7208,3.078851341,15.89183673,27.74097926,74.03857109
7209,3.243328631,13.82653061,31.96052628,95.4573799
7210,3.298044479,13.73265306,63.92105257,57.73941767
7211,3.407388242,10.63469388,93.21820166,57.73941767
7212,3.512467291,10.54081633,106.5350876,108.6110827
7213,3.407893853,11.01020408,103.8717104,25.14111085
7214,3.316598185,11.66734694,95.88157885,41.44026426
7215,3.231106047,11.94897959,69.24780695,25.14111085
7216,3.178060912,11.85510204,70.10542182,2.576026168
7217,3.140140125,12.23061224,27.38956791,3.036309224
7218,3.475315912,12.41836735,0,0.002475629
7219,3.556807133,14.85918367,0,0
7220,3.357464702,14.76530612,0,0
7221,2.979619787,14.01428571,0,0.431400719
7222,2.642553457,13.35714286,0,0.431400719
7223,2.324436528,12.13673469,0,0.431400719
7224,1.9135071,11.29183673,0,0
7225,1.568021256,10.63469388,0,3.036309224
7226,1.371756455,10.44693878,0,3.036309224
7227,1.277668938,10.54081633,0,0.860325809
7228,1.325965731,10.63469388,0,0.860325809
7229,1.48620029,11.76122449,0,0
7230,1.817968701,13.45102041,0,2.576026168
7231,2.533957117,14.67142857,0,0.431400719
7232,2.995095865,14.67142857,18.64364033,0.431400719
7233,3.223851635,14.95306122,90.55482447,0.002475629
7234,3.248208871,14.01428571,109.1984648,3.036309224
7235,3.322049985,13.35714286,117.1885964,18.76356252
7236,3.41002621,11.85510204,79.90131571,41.44026426
7237,3.320269357,11.29183673,74.57456133,15.61811186
7238,3.264498322,10.54081633,47.94078943,6.181759882
7239,3.194350363,10.44693878,29.29714909,0.860325809
7240,3.125169658,11.66734694,18.64364033,0.860325809
7241,3.072234438,13.82653061,5.326754381,0
7242,3.380283123,12.5122449,0,0
7243,3.399738136,12.79387755,0,0
7244,3.252561518,12.98163265,0,0.431400719
7245,2.898546245,12.8877551,0,0.860325809
7246,2.563964001,12.3244898,0,0.431400719
7247,2.256157129,11.01020408,0,0.431400719
7248,1.815352717,9.883673469,0,0.002475629
7249,1.513437307,9.602040816,0,2.576026168
7250,1.314666436,9.03877551,0,0.431400719
7251,1.213874085,9.226530612,0,3.036309224
7252,1.276547802,9.414285714,0,2.147101078
7253,1.429066305,10.44693878,0,12.4726612
7254,1.760834716,11.57346939,0,3.036309224
7255,2.495838483,13.16938776,0,3.036309224
7256,2.992018236,16.26734694,15.98026314,0
7257,3.249198109,13.0755102,50.60416662,2.576026168
7258,3.304199737,13.45102041,77.23793852,1.718175988
7259,3.388746603,12.7,122.5153508,74.03857109
7260,3.42365571,11.94897959,154.475877,161.2258937
7261,3.299209581,12.13673469,190.4724409,195.6238585
7262,3.160936104,12.41836735,161.2518544,148.0721909
7263,3.007274482,12.7,112.2830541,95.4573799
7264,2.949546955,12.7,58.01029325,161.2258937
7265,2.916682273,12.60612245,27.90172292,134.9184882
7266,3.264564271,13.0755102,0,195.6238585
7267,3.28234857,13.73265306,0,108.6110827
7268,3.090854094,13.63877551,0,65.88899438
7269,2.700720646,13.35714286,0,33.29068755
7270,2.369084132,12.60612245,0,41.44026426
7271,2.101066608,11.57346939,0,258.6758467
7272,1.719462589,10.54081633,0,65.88899438
7273,1.397234827,10.16530612,0,195.6238585
7274,1.196045819,9.97755102,0,322.0447154
7275,1.082811053,10.16530612,0,195.6238585
7276,1.077447185,10.25918367,0,322.0447154
7277,1.130052659,11.01020408,0,573.6481642
7278,1.164170375,12.79387755,0,773.8023685
7279,1.263028217,14.01428571,0,573.6481642
7280,1.569076443,13.54489796,7.990131571,322.0447154
7281,1.886006287,13.73265306,45.27741224,533.6173233
7282,2.151166012,13.63877551,160.9700093,216.6411879
7283,2.272050885,12.98163265,155.6886764,161.2258937
7284,2.329338751,11.38571429,213.0223045,237.6585173
7285,2.208036201,10.82244898,598.2922896,108.6110827
7286,2.012430891,11.47959184,501.9237103,74.03857109
7287,1.865693935,9.97755102,415.0734522,108.6110827
7288,1.800755962,11.47959184,199.3713314,74.03857109
7289,1.83280727,12.13673469,26.69836046,18.76356252
7290,2.289549404,12.23061224,0,25.14111085
7291,2.439847617,14.10816327,0,25.14111085
7292,2.232811115,13.73265306,0,1.718175988
7293,1.912583812,13.26326531,0,25.14111085
7294,1.682618972,13.16938776,0,57.73941767
7295,1.554589604,11.47959184,0,2.576026168
7296,1.279339651,11.38571429,0,1.289250898
7297,0.993274031,11.19795918,0,2.576026168
7298,0.802768793,10.82244898,0,0.860325809
7299,0.715847755,10.82244898,0,0.002475629
7300,0.706175206,10.82244898,0,0.002475629
7301,0.747063707,11.47959184,0,0
7302,0.731125985,12.7,0,0
7303,0.708417479,14.01428571,0,0.860325809
7304,0.863705848,14.29591837,21.43619463,0
7305,1.173557144,13.92040816,309.0162891,2.576026168
7306,1.446432926,13.35714286,543.9862852,2.576026168
7307,1.500269451,13.73265306,643.2533959,21.90901318
7308,1.241396882,13.82653061,676.8713252,33.29068755
7309,1.158542711,12.3244898,698.7737622,148.0721909
7310,1.042538079,12.04285714,645.0150295,95.4573799
7311,1.026600357,13.63877551,504.0134143,65.88899438
7312,1.15394825,13.63877551,265.5499851,49.58984097
7313,1.411413904,13.54489796,24.16416038,41.44026426
7314,1.945514443,13.35714286,0,0.860325809
7315,2.149912978,13.54489796,0,21.90901318
7316,2.01170545,13.63877551,0,2.147101078
